"Time"	"2 "
0.444	-0.01007
0.446	0.03281
0.448	0.02045
0.450	-0.04517
0.452	-0.03586
0.454	-0.00687
0.456	-0.05280
0.458	-0.06470
0.460	-0.04196
0.462	-0.06882
0.464	-0.09262
0.466	-0.03647
0.468	-0.01816
0.470	-0.07111
0.472	-0.03876
0.474	-0.01389
0.476	-0.06302
0.478	-0.05798
0.480	0.00580
0.482	-0.00381
0.484	-0.03128
0.486	0.00702
0.488	0.01480
0.490	-0.03372
0.492	0.00000
0.494	0.02197
0.496	-0.02960
0.498	-0.02930
0.500	0.03067
0.502	0.02716
0.504	-0.00580
0.506	0.04715
0.508	0.04807
0.510	0.00015
0.512	0.02975
0.514	0.05402
0.516	-0.00671
0.518	-0.01343
0.520	0.03891
0.522	0.00977
0.524	-0.01724
0.526	0.03387
0.528	0.04135
0.530	-0.01236
0.532	0.02899
0.534	0.05676
0.536	0.00076
0.538	-0.00778
0.540	0.03922
0.542	0.03067
0.544	0.01083
0.546	0.01556
0.548	0.01846
0.550	-0.01785
0.552	0.01389
0.554	0.04303
0.556	-0.02487
0.558	-0.01907
0.560	0.02991
0.562	0.02533
0.564	-0.00473
0.566	0.03510
0.568	0.03418
0.570	-0.02472
0.572	0.00214
0.574	0.02426
0.576	-0.02319
0.578	-0.03983
0.580	0.00412
0.582	-0.01160
0.584	-0.02014
0.586	0.03372
0.588	0.03143
0.590	-0.03174
0.592	-0.00168
0.594	0.03052
0.596	-0.01373
0.598	-0.02396
0.600	0.03433
0.602	0.00122
0.604	-0.02304
0.606	0.03235
0.608	0.03464
0.610	-0.02075
0.612	0.00488
0.614	0.03677
0.616	-0.00336
0.618	-0.01877
0.620	0.03067
0.622	0.03433
0.624	0.01938
0.626	0.03143
0.628	0.03021
0.630	-0.02350
0.632	0.01755
0.634	0.04944
0.636	-0.00732
0.638	-0.01801
0.640	0.03098
0.642	0.00916
0.644	-0.02579
0.646	0.02090
0.648	0.02716
0.650	-0.02716
0.652	0.00198
0.654	0.01282
0.656	-0.04730
0.658	-0.04501
0.660	0.01053
0.662	-0.01129
0.664	-0.03281
0.666	0.00488
0.668	0.00275
0.670	-0.03159
0.672	-0.00015
0.674	-0.00595
0.676	-0.05585
0.678	-0.04730
0.680	0.00946
0.682	-0.00092
0.684	-0.02335
0.686	0.02365
0.688	0.03479
0.690	-0.01831
0.692	-0.00046
0.694	0.02304
0.696	-0.03387
0.698	-0.02579
0.700	0.02151
0.702	0.01129
0.704	-0.02258
0.706	0.02502
0.708	0.02548
0.710	-0.01373
0.712	0.02747
0.714	0.04639
0.716	0.01511
0.718	0.00595
0.720	0.02548
0.722	0.03967
0.724	0.00702
0.726	0.01770
0.728	0.01099
0.730	-0.05478
0.732	-0.03342
0.734	-0.01190
0.736	-0.06866
0.738	-0.08133
0.740	-0.04105
0.742	-0.05936
0.744	-0.08743
0.746	-0.02899
0.748	-0.00092
0.750	-0.03143
0.752	0.01022
0.754	0.03052
0.756	-0.01755
0.758	-0.02335
0.760	0.02853
0.762	0.01984
0.764	-0.00488
0.766	0.02518
0.768	0.01328
0.770	-0.03601
0.772	0.00107
0.774	0.01953
0.776	-0.02136
0.778	-0.01862
0.780	0.04562
0.782	-0.00046
0.784	-0.01541
0.786	0.03082
0.788	0.02502
0.790	-0.02838
0.792	0.00015
0.794	0.02594
0.796	-0.01877
0.798	0.01190
0.800	0.06729
0.802	0.02792
0.804	-0.00275
0.806	0.05005
0.808	0.06042
0.810	0.01648
0.812	0.04700
0.814	0.04227
0.816	-0.02457
0.818	-0.02731
0.820	0.00717
0.822	-0.03540
0.824	-0.06073
0.826	0.01465
0.828	0.02441
0.830	-0.03769
0.832	-0.00473
0.834	0.03967
0.836	-0.01129
0.838	-0.00900
0.840	0.02899
0.842	0.00702
0.844	-0.01862
0.846	0.01602
0.848	0.01083
0.850	-0.04364
0.852	-0.00565
0.854	0.01373
0.856	-0.03677
0.858	-0.04440
0.860	-0.00031
0.862	0.01038
0.864	0.02869
0.866	0.08621
0.868	0.08255
0.870	0.02029
0.872	0.03983
0.874	0.06668
0.876	0.01297
0.878	0.01343
0.880	0.04562
0.882	-0.00214
0.884	-0.03983
0.886	0.00595
0.888	0.00778
0.890	-0.02762
0.892	0.00656
0.894	0.04440
0.896	0.00778
0.898	0.01312
0.900	0.05447
0.902	0.02228
0.904	-0.01419
0.906	0.04395
0.908	0.03738
0.910	-0.02319
0.912	-0.01678
0.914	-0.01678
0.916	-0.06027
0.918	-0.02075
0.920	0.01129
0.922	-0.01877
0.924	-0.03708
0.926	0.01266
0.928	0.02136
0.930	-0.00717
0.932	0.02914
0.934	0.03311
0.936	-0.02335
0.938	-0.02731
0.940	0.00320
0.942	-0.02808
0.944	-0.05020
0.946	-0.00244
0.948	-0.01953
0.950	-0.06699
0.952	-0.03876
0.954	0.00427
0.956	-0.02502
0.958	-0.03510
0.960	-0.01083
0.962	-0.02655
0.964	-0.04028
0.966	0.01190
0.968	-0.00397
0.970	-0.05508
0.972	-0.04532
0.974	-0.02197
0.976	-0.06378
0.978	-0.05463
0.980	-0.00748
0.982	-0.03464
0.984	-0.04242
0.986	0.01785
0.988	0.01740
0.990	-0.00885
0.992	0.02258
0.994	0.03464
0.996	-0.03387
0.998	-0.02609
1.000	0.00793
1.002	-0.02258
1.004	-0.05066
1.006	0.00412
1.008	-0.00427
1.010	-0.03204
1.012	-0.00381
1.014	0.01236
1.016	-0.04654
1.018	-0.02289
1.020	0.01678
1.022	-0.01480
1.024	-0.04410
1.026	-0.00824
1.028	0.00412
1.030	-0.03891
1.032	-0.03021
1.034	-0.01862
1.036	-0.06012
1.038	-0.05386
1.040	-0.02426
1.042	-0.03815
1.044	-0.05219
1.046	0.02365
1.048	0.02274
1.050	-0.01068
1.052	0.01236
1.054	0.03906
1.056	0.00809
1.058	0.02548
1.060	0.03830
1.062	0.01419
1.064	0.00961
1.066	0.05432
1.068	0.04288
1.070	0.00656
1.072	0.03632
1.074	0.05768
1.076	0.00061
1.078	0.01617
1.080	0.03708
1.082	0.01465
1.084	0.00076
1.086	0.03586
1.088	0.03036
1.090	-0.00565
1.092	0.01022
1.094	0.02182
1.096	-0.04013
1.098	-0.01511
1.100	0.00854
1.102	-0.02029
1.104	-0.02914
1.106	0.02869
1.108	0.01251
1.110	-0.01144
1.112	-0.01541
1.114	0.00427
1.116	-0.04837
1.118	-0.01419
1.120	0.02457
1.122	0.00885
1.124	-0.01053
1.126	0.04684
1.128	0.03510
1.130	-0.01144
1.132	0.01129
1.134	0.02945
1.136	-0.03525
1.138	-0.04074
1.140	-0.02563
1.142	-0.04730
1.144	-0.06134
1.146	0.01068
1.148	0.01144
1.150	-0.00305
1.152	0.00870
1.154	0.01709
1.156	-0.04959
1.158	-0.01923
1.160	0.02396
1.162	0.00519
1.164	-0.03250
1.166	0.01450
1.168	0.00046
1.170	-0.02182
1.172	0.01114
1.174	0.01740
1.176	-0.03586
1.178	0.00809
1.180	0.03708
1.182	0.02060
1.184	-0.00168
1.186	0.05325
1.188	0.03845
1.190	0.02289
1.192	0.03784
1.194	0.04120
1.196	-0.00122
1.198	0.03052
1.200	0.02441
1.202	0.01160
1.204	-0.00488
1.206	0.04715
1.208	0.01587
1.210	-0.01083
1.212	0.02136
1.214	0.03922
1.216	-0.01495
1.218	0.00656
1.220	0.03494
1.222	0.00824
1.224	-0.01770
1.226	0.05020
1.228	0.04959
1.230	0.02090
1.232	0.04852
1.234	0.06897
1.236	-0.00580
1.238	0.01175
1.240	0.03723
1.242	0.05005
1.244	0.03235
1.246	0.07507
1.248	0.05051
1.250	0.02670
1.252	0.05341
1.254	0.07339
1.256	0.00473
1.258	0.01617
1.260	0.04318
1.262	0.01007
1.264	-0.01801
1.266	0.06149
1.268	0.04669
1.270	0.01251
1.272	0.03571
1.274	0.05707
1.276	-0.00809
1.278	0.00366
1.280	0.02319
1.282	0.01160
1.284	0.00275
1.286	0.05737
1.288	0.05112
1.290	0.03067
1.292	0.04791
1.294	0.04379
1.296	-0.01038
1.298	0.02151
1.300	0.04791
1.302	0.03326
1.304	0.01221
1.306	0.06073
1.308	0.02548
1.310	-0.01526
1.312	0.01602
1.314	0.04669
1.316	-0.01633
1.318	0.01587
1.320	0.03311
1.322	0.00031
1.324	-0.02701
1.326	0.02319
1.328	0.00107
1.330	-0.02136
1.332	0.01251
1.334	0.03647
1.336	-0.03571
1.338	0.00656
1.340	0.02304
1.342	0.00488
1.344	-0.00031
1.346	0.08011
1.348	0.06683
1.350	0.02182
1.352	0.03189
1.354	0.04684
1.356	-0.01480
1.358	0.00000
1.360	0.01907
1.362	0.00168
1.364	-0.02670
1.366	0.02136
1.368	-0.00336
1.370	-0.03586
1.372	0.00076
1.374	0.01740
1.376	-0.05035
1.378	-0.03296
1.380	-0.00153
1.382	-0.01450
1.384	-0.02441
1.386	0.02960
1.388	0.00854
1.390	-0.02502
1.392	0.00122
1.394	0.03387
1.396	-0.00885
1.398	0.00839
1.400	-0.00641
1.402	-0.02884
1.404	-0.03784
1.406	0.02274
1.408	-0.00534
1.410	-0.03311
1.412	-0.00610
1.414	0.01404
1.416	-0.05966
1.418	-0.04135
1.420	-0.01022
1.422	-0.01297
1.424	-0.03220
1.426	0.01984
1.428	-0.00626
1.430	-0.02701
1.432	-0.01404
1.434	-0.00076
1.436	-0.06607
1.438	-0.04105
1.440	-0.01923
1.442	-0.04105
1.444	-0.05341
1.446	0.01541
1.448	-0.01495
1.450	-0.04410
1.452	-0.01785
1.454	0.00839
1.456	-0.04990
1.458	-0.02411
1.460	-0.01526
1.462	-0.03876
1.464	-0.04013
1.466	0.02457
1.468	-0.00031
1.470	-0.03998
1.472	-0.01984
1.474	0.01389
1.476	-0.03891
1.478	-0.02075
1.480	0.01938
1.482	0.01099
1.484	-0.01083
1.486	0.03860
1.488	0.02823
1.490	-0.00427
1.492	0.01602
1.494	0.04425
1.496	-0.00153
1.498	0.01877
1.500	0.04517
1.502	0.02274
1.504	-0.00824
1.506	0.03876
1.508	0.02319
1.510	0.01373
1.512	0.04959
1.514	0.07751
1.516	0.01587
1.518	0.03143
1.520	0.03616
1.522	0.03754
1.524	0.02808
1.526	0.08728
1.528	0.05127
1.530	0.02350
1.532	0.03784
1.534	0.03494
1.536	-0.02243
1.538	0.00610
1.540	0.01724
1.542	-0.01251
1.544	-0.02487
1.546	0.02151
1.548	-0.00656
1.550	-0.02914
1.552	-0.01877
1.554	0.00641
1.556	-0.04318
1.558	-0.02991
1.560	-0.02441
1.562	-0.03906
1.564	-0.03799
1.566	0.04410
1.568	0.00305
1.570	-0.02502
1.572	0.00320
1.574	0.03906
1.576	-0.00839
1.578	-0.00244
1.580	-0.00015
1.582	-0.01282
1.584	-0.03738
1.586	0.02304
1.588	0.01007
1.590	-0.00839
1.592	0.00092
1.594	0.00305
1.596	-0.04517
1.598	0.00458
1.600	0.03189
1.602	0.01556
1.604	0.01434
1.606	0.06760
1.608	0.03479
1.610	0.02014
1.612	0.03860
1.614	0.06104
1.616	0.00061
1.618	0.01373
1.620	0.02930
1.622	0.00900
1.624	-0.01190
1.626	0.04929
1.628	0.01007
1.630	-0.02090
1.632	-0.00687
1.634	0.01114
1.636	-0.04837
1.638	-0.01968
1.640	0.01892
1.642	0.01190
1.644	-0.01480
1.646	0.01907
1.648	-0.00290
1.650	-0.00870
1.652	0.01434
1.654	0.01831
1.656	-0.02899
1.658	0.01266
1.660	0.00809
1.662	-0.03845
1.664	-0.05478
1.666	0.00519
1.668	-0.00946
1.670	-0.01724
1.672	-0.01541
1.674	-0.01801
1.676	-0.07690
1.678	-0.04364
1.680	-0.01099
1.682	-0.02533
1.684	-0.04013
1.686	0.00168
1.688	-0.03433
1.690	-0.06439
1.692	-0.03540
1.694	-0.00626
1.696	-0.05478
1.698	-0.02991
1.700	0.00046
1.702	-0.01221
1.704	-0.02167
1.706	0.03967
1.708	0.01587
1.710	-0.01678
1.712	0.00504
1.714	0.02014
1.716	-0.04684
1.718	-0.03235
1.720	-0.00854
1.722	-0.01465
1.724	-0.02792
1.726	0.02335
1.728	0.00046
1.730	-0.04562
1.732	-0.05524
1.734	-0.04333
1.736	-0.07919
1.738	-0.04822
1.740	-0.01526
1.742	-0.03265
1.744	-0.05554
1.746	-0.01999
1.748	-0.03357
1.750	-0.03021
1.752	-0.02640
1.754	-0.01068
1.756	-0.05936
1.758	-0.02686
1.760	0.00702
1.762	0.00305
1.764	0.00137
1.766	0.05417
1.768	0.02640
1.770	-0.01892
1.772	0.01740
1.774	0.05661
1.776	0.00931
1.778	0.03586
1.780	0.03952
1.782	0.00534
1.784	-0.02167
1.786	0.04730
1.788	0.04135
1.790	0.01968
1.792	0.02487
1.794	0.02960
1.796	-0.02838
1.798	-0.00031
1.800	0.03128
1.802	0.02243
1.804	-0.00824
1.806	0.03311
1.808	0.00793
1.810	-0.01755
1.812	0.01068
1.814	0.02319
1.816	-0.00961
1.818	0.01648
1.820	0.03555
1.822	0.02701
1.824	0.00443
1.826	0.05371
1.828	0.02319
1.830	-0.01999
1.832	-0.00961
1.834	0.01190
1.836	-0.03998
1.838	-0.04364
1.840	-0.02121
1.842	-0.00488
1.844	-0.01450
1.846	0.02319
1.848	0.00366
1.850	-0.01511
1.852	0.01617
1.854	0.03052
1.856	-0.00626
1.858	0.02213
1.860	0.03189
1.862	0.02365
1.864	0.01236
1.866	0.03586
1.868	-0.00259
1.870	-0.01343
1.872	0.00961
1.874	0.02014
1.876	-0.01724
1.878	0.00519
1.880	0.04837
1.882	0.03342
1.884	0.01907
1.886	0.06180
1.888	0.03326
1.890	-0.00336
1.892	0.02197
1.894	0.03403
1.896	-0.01266
1.898	0.00992
1.900	0.02808
1.902	-0.01358
1.904	-0.03555
1.906	0.02075
1.908	0.01617
1.910	0.00259
1.912	0.01709
1.914	0.02365
1.916	-0.03372
1.918	-0.01266
1.920	0.04807
1.922	0.03067
1.924	0.00931
1.926	0.04288
1.928	0.01465
1.930	-0.02914
1.932	-0.01984
1.934	-0.00275
1.936	-0.02396
1.938	0.00076
1.940	0.02563
1.942	-0.01328
1.944	-0.02213
1.946	0.03983
1.948	0.01526
1.950	-0.00565
1.952	0.01770
1.954	0.04669
1.956	-0.00198
1.958	0.00748
1.960	0.03433
1.962	0.00473
1.964	-0.02182
1.966	0.02106
1.968	-0.00565
1.970	-0.03632
1.972	-0.01587
1.974	-0.00473
1.976	-0.04562
1.978	-0.01404
1.980	0.02213
1.982	0.00412
1.984	-0.00153
1.986	0.05341
1.988	0.02808
1.990	-0.00610
1.992	0.02914
1.994	0.02838
1.996	-0.01694
1.998	0.01312
2.000	0.04013
2.002	0.00702
2.004	0.01465
2.006	0.06531
2.008	0.03693
2.010	-0.00763
2.012	0.01572
2.014	0.01648
2.016	-0.01968
2.018	0.00336
2.020	0.03555
2.022	-0.00610
2.024	-0.04944
2.026	-0.01511
2.028	-0.01465
2.030	-0.03845
2.032	-0.02960
2.034	-0.03235
2.036	-0.06897
2.038	-0.04364
2.040	-0.00702
2.042	-0.02914
2.044	-0.03876
2.046	0.00412
2.048	-0.02762
2.050	-0.06195
2.052	-0.03754
2.054	-0.04379
2.056	-0.07996
2.058	-0.05173
2.060	-0.01007
2.062	-0.04074
2.064	-0.04181
2.066	0.01358
2.068	-0.00656
2.070	-0.03784
2.072	0.01038
2.074	0.00961
2.076	-0.03021
2.078	-0.00748
2.080	0.03036
2.082	0.00549
2.084	0.00046
2.086	0.03128
2.088	-0.00259
2.090	-0.03525
2.092	0.00183
2.094	0.00977
2.096	-0.02396
2.098	-0.01678
2.100	0.01831
2.102	-0.01205
2.104	-0.01129
2.106	0.02930
2.108	0.01556
2.110	-0.03601
2.112	-0.00427
2.114	0.00229
2.116	-0.02029
2.118	-0.01221
2.120	0.02167
2.122	0.01312
2.124	0.02747
2.126	0.05127
2.128	0.01602
2.130	-0.01343
2.132	0.04120
2.134	0.03326
2.136	-0.01602
2.138	-0.00290
2.140	0.04578
2.142	0.00961
2.144	0.00351
2.146	0.03876
2.148	0.01770
2.150	-0.02411
2.152	0.00946
2.154	0.00519
2.156	-0.02472
2.158	-0.00092
2.160	0.04211
2.162	-0.00305
2.164	0.00458
2.166	0.04211
2.168	0.01816
2.170	-0.02197
2.172	0.01633
2.174	0.02365
2.176	-0.00015
2.178	0.02518
2.180	0.06332
2.182	0.01266
2.184	0.00366
2.186	0.04532
2.188	0.02930
2.190	-0.00122
2.192	0.02914
2.194	0.01099
2.196	-0.02380
2.198	0.00305
2.200	0.04623
2.202	0.01160
2.204	0.01282
2.206	0.03586
2.208	0.04562
2.210	0.00580
2.212	0.01953
2.214	0.01190
2.216	-0.01678
2.218	0.01190
2.220	0.05142
2.222	-0.00504
2.224	-0.00473
2.226	0.02716
2.228	0.00153
2.230	-0.01984
2.232	0.01404
2.234	0.00214
2.236	-0.01022
2.238	0.01480
2.240	0.05386
2.242	0.01099
2.244	0.02090
2.246	0.04044
2.248	0.01251
2.250	-0.02167
2.252	0.01541
2.254	-0.00778
2.256	-0.03433
2.258	0.00778
2.260	0.05814
2.262	0.01205
2.264	0.02380
2.266	0.04852
2.268	0.01724
2.270	-0.01556
2.272	0.03830
2.274	0.01770
2.276	-0.02411
2.278	-0.01022
2.280	0.02457
2.282	-0.01968
2.284	-0.01251
2.286	0.02792
2.288	-0.00763
2.290	-0.06470
2.292	-0.02228
2.294	-0.02228
2.296	-0.03723
2.298	-0.02045
2.300	0.01053
2.302	-0.05035
2.304	-0.03601
2.306	0.00336
2.308	-0.02167
2.310	-0.05386
2.312	-0.01022
2.314	-0.03235
2.316	-0.04196
2.318	-0.01617
2.320	0.02426
2.322	-0.02686
2.324	-0.00717
2.326	0.02426
2.328	0.00183
2.330	-0.03662
2.332	0.00458
2.334	-0.01083
2.336	-0.01984
2.338	-0.00381
2.340	0.02823
2.342	-0.01556
2.344	-0.00519
2.346	0.03922
2.348	0.01511
2.350	-0.04227
2.352	0.00626
2.354	-0.02182
2.356	-0.03387
2.358	-0.01526
2.360	0.01816
2.362	-0.01846
2.364	-0.00275
2.366	0.01144
2.368	-0.01724
2.370	-0.04822
2.372	0.01740
2.374	0.00107
2.376	-0.00153
2.378	0.02213
2.380	0.05112
2.382	-0.00488
2.384	0.01602
2.386	0.03860
2.388	0.02289
2.390	-0.00412
2.392	0.05249
2.394	0.01968
2.396	-0.03082
2.398	-0.03052
2.400	0.03601
2.402	-0.00580
2.404	0.01648
2.406	0.03677
2.408	0.01617
2.410	-0.01953
2.412	0.02304
2.414	-0.00504
2.416	-0.00595
2.418	0.01526
2.420	0.04868
2.422	-0.00275
2.424	0.01968
2.426	0.04440
2.428	0.02670
2.430	-0.00122
2.432	0.04639
2.434	0.02838
2.436	0.01495
2.438	0.03525
2.440	0.07523
2.442	0.02838
2.444	0.04288
2.446	0.06577
2.448	0.03891
2.450	-0.00061
2.452	0.04272
2.454	0.01556
2.456	-0.00259
2.458	0.02289
2.460	0.06256
2.462	0.01251
2.464	0.02823
2.466	0.03815
2.468	0.01450
2.470	-0.00427
2.472	0.04700
2.474	0.01633
2.476	-0.00946
2.478	0.02213
2.480	0.05432
2.482	-0.00275
2.484	0.02396
2.486	0.04059
2.488	0.00946
2.490	-0.02045
2.492	0.03479
2.494	0.00381
2.496	0.00290
2.498	0.00671
2.500	0.04166
2.502	0.01038
2.504	0.05157
2.506	0.06882
2.508	0.04532
2.510	0.02457
2.512	0.05371
2.514	0.01373
2.516	0.01572
2.518	0.03922
2.520	0.06363
2.522	-0.00015
2.524	0.02762
2.526	0.05005
2.528	0.00854
2.530	-0.01221
2.532	0.04562
2.534	0.02289
2.536	0.01785
2.538	0.03540
2.540	0.04913
2.542	0.00366
2.544	0.03311
2.546	0.02747
2.548	-0.00717
2.550	-0.03937
2.552	0.02121
2.554	-0.00015
2.556	-0.01999
2.558	0.02304
2.560	0.07141
2.562	0.01617
2.564	0.04150
2.566	0.03906
2.568	-0.00183
2.570	-0.03006
2.572	0.04211
2.574	0.02563
2.576	0.01694
2.578	0.02548
2.580	0.05264
2.582	-0.01190
2.584	0.03326
2.586	0.06363
2.588	0.02090
2.590	-0.03082
2.592	0.00443
2.594	-0.03952
2.596	-0.03860
2.598	-0.02274
2.600	0.00458
2.602	-0.02365
2.604	0.01343
2.606	0.01602
2.608	-0.01022
2.610	-0.03311
2.612	0.02213
2.614	-0.01221
2.616	-0.02533
2.618	0.00702
2.620	0.03616
2.622	0.00580
2.624	0.03738
2.626	0.03647
2.628	0.00168
2.630	-0.00916
2.632	0.03326
2.634	-0.00534
2.636	-0.02274
2.638	0.00931
2.640	0.03693
2.642	-0.02350
2.644	0.00793
2.646	0.03525
2.648	-0.00870
2.650	-0.03876
2.652	0.00565
2.654	-0.01831
2.656	-0.00961
2.658	0.01114
2.660	0.02640
2.662	-0.03586
2.664	-0.01175
2.666	-0.00580
2.668	-0.04440
2.670	-0.06088
2.672	-0.00961
2.674	-0.07050
2.676	-0.09232
2.678	-0.05615
2.680	-0.03220
2.682	-0.09628
2.684	-0.05463
2.686	-0.04944
2.688	-0.06851
2.690	-0.05692
2.692	-0.00732
2.694	-0.04730
2.696	-0.06592
2.698	-0.02441
2.700	-0.00443
2.702	-0.06454
2.704	-0.02792
2.706	-0.01465
2.708	-0.06088
2.710	-0.06866
2.712	0.00320
2.714	-0.05234
2.716	-0.03387
2.718	0.01755
2.720	0.03677
2.722	-0.02762
2.724	0.01022
2.726	0.00534
2.728	-0.04364
2.730	-0.06638
2.732	0.00137
2.734	-0.04166
2.736	-0.05951
2.738	-0.02304
2.740	0.01175
2.742	-0.02747
2.744	0.00320
2.746	0.00320
2.748	-0.03174
2.750	-0.03082
2.752	0.00031
2.754	-0.04425
2.756	-0.03433
2.758	-0.02167
2.760	-0.02151
2.762	-0.08194
2.764	-0.04089
2.766	-0.04791
2.768	-0.08530
2.770	-0.07858
2.772	-0.03036
2.774	-0.07126
2.776	-0.05646
2.778	-0.00549
2.780	-0.00656
2.782	-0.05280
2.784	-0.00885
2.786	0.00168
2.788	-0.04379
2.790	-0.04761
2.792	-0.00443
2.794	-0.07126
2.796	-0.06302
2.798	0.00168
2.800	0.00961
2.802	-0.04974
2.804	-0.01617
2.806	0.01862
2.808	-0.03403
2.810	-0.06149
2.812	-0.02213
2.814	-0.05356
2.816	-0.05890
2.818	-0.01785
2.820	-0.00702
2.822	-0.05875
2.824	0.00214
2.826	-0.00122
2.828	-0.04578
2.830	-0.01648
2.832	0.01999
2.834	-0.03128
2.836	-0.00793
2.838	0.03311
2.840	0.01770
2.842	-0.03479
2.844	0.00870
2.846	0.02228
2.848	-0.02197
2.850	-0.03433
2.852	0.01709
2.854	-0.01740
2.856	-0.02960
2.858	0.01984
2.860	0.02869
2.862	-0.00366
2.864	0.02289
2.866	0.03494
2.868	-0.01740
2.870	-0.01434
2.872	0.02518
2.874	0.00183
2.876	-0.00107
2.878	0.04211
2.880	0.02594
2.882	0.00473
2.884	0.04349
2.886	0.04578
2.888	-0.02014
2.890	-0.01602
2.892	0.04913
2.894	-0.00351
2.896	-0.00961
2.898	0.02853
2.900	0.05066
2.902	-0.00153
2.904	0.05142
2.906	0.05661
2.908	-0.00748
2.910	-0.02167
2.912	0.04440
2.914	-0.00839
2.916	-0.01297
2.918	0.00839
2.920	-0.00519
2.922	-0.04135
2.924	0.02350
2.926	0.01770
2.928	-0.04929
2.930	-0.02380
2.932	0.01068
2.934	-0.04166
2.936	-0.02792
2.938	0.02274
2.940	0.02548
2.942	-0.00793
2.944	0.03250
2.946	0.04211
2.948	-0.00931
2.950	0.00092
